phenocode	phenotype	category	num_cases	num_controls	path_bucket	path_https
Q17_CONGEN_MALFO_UTERUS_CERVIX	Congenital malformations of uterus and cervix	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	621	409015	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_UTERUS_CERVIX.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_UTERUS_CERVIX.gz
Q17_CONGEN_MALFO_TRACHEA_BRONCHUS	Congenital malformations of trachea and bronchus	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	262	411702	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_TRACHEA_BRONCHUS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_TRACHEA_BRONCHUS.gz
Q17_CONGEN_MALFO_SPINE_BONY_THORAX	Congenital malformations of spine and bony thorax	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	171	409304	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_SPINE_BONY_THORAX.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_SPINE_BONY_THORAX.gz
Q17_CONGEN_MALFO_RESPI_SYSTEM	Congenital malformations of the respiratory system	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	479	411702	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_RESPI_SYSTEM.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_RESPI_SYSTEM.gz
Q17_CONGEN_MALFO_OESOPHAGUS	Congenital malformations of oesophagus	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	124	410911	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_OESOPHAGUS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_OESOPHAGUS.gz
Q17_CONGEN_MALFO_NERVOUS_SYSTEM	Congenital malformations of the nervous system	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	637	411544	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_NERVOUS_SYSTEM.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_NERVOUS_SYSTEM.gz
Q17_CONGEN_MALFO_MUSCULOS_SYSTEM_NOT_ELSEW_CLASSIFIED	Congenital malformations of the musculoskeletal system, not elsewhere classified	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	393	409304	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_MUSCULOS_SYSTEM_NOT_ELSEW_CLASSIFIED.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_MUSCULOS_SYSTEM_NOT_ELSEW_CLASSIFIED.gz
Q17_CONGEN_MALFO_LUNG	Congenital malformations of lung	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	64	411702	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_LUNG.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_LUNG.gz
Q17_CONGEN_MALFO_LARYNX	Congenital malformations of larynx	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	85	411702	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_LARYNX.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_LARYNX.gz
Q17_CONGEN_MALFO_GENITAL_ORGANS	Congenital malformations of genital organs	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	3166	409015	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_GENITAL_ORGANS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_GENITAL_ORGANS.gz
Q17_CONGEN_MALFO_EYE_EAR_FACE_NECK	Congenital malformations of eye, ear, face and neck	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	2121	410060	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_EYE_EAR_FACE_NECK.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_EYE_EAR_FACE_NECK.gz
Q17_CONGEN_MALFO_EYELID_LACRIMAL_APPARA_ORBIT	Congenital malformations of eyelid, lacrimal apparatus and orbit	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	252	410060	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_EYELID_LACRIMAL_APPARA_ORBIT.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_EYELID_LACRIMAL_APPARA_ORBIT.gz
Q17_CONGEN_MALFO_EAR_CAUSI_IMPAIRM_HEARING	Congenital malformations of ear causing impairment of hearing	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	109	410060	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_EAR_CAUSI_IMPAIRM_HEARING.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_EAR_CAUSI_IMPAIRM_HEARING.gz
Q17_CONGEN_MALFO_DEFORMAT_MUSCULOS_SYSTEM	Congenital malformations and deformations of the musculoskeletal system	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	2877	409304	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_DEFORMAT_MUSCULOS_SYSTEM.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_DEFORMAT_MUSCULOS_SYSTEM.gz
Q17_CONGEN_MALFO_CARDIAC_CHAMB_CONNECTIO	Congenital malformations of cardiac chambers and connections	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	176	407475	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_CARDIAC_CHAMB_CONNECTIO.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_CARDIAC_CHAMB_CONNECTIO.gz
Q17_CONGEN_MALFO_BREAST	Congenital malformations of breast	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	479	409382	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_BREAST.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_BREAST.gz
Q17_CONGEN_MALFO_BILI	Congenital malformation of biliary tract	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	63	412118	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_BILI.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_BILI.gz
Q17_CONGEN_MALFO_ANTER_SEGMENT_EYE	Congenital malformations of anterior segment of eye	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	245	410060	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_ANTER_SEGMENT_EYE.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_ANTER_SEGMENT_EYE.gz
Q17_CONGEN_ICHTHYOSIS	Congenital ichthyosis	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	92	409382	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_ICHTHYOSIS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_ICHTHYOSIS.gz
Q17_CONGEN_HYDROCEPHALUS	Congenital hydrocephalus	Neurological endpoints	113	411544	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_HYDROCEPHALUS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_HYDROCEPHALUS.gz
Q17_CONGEN_DEFORMITI_HIP	Congenital deformities of hip	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	518	409304	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_DEFORMITI_HIP.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_DEFORMITI_HIP.gz
Q17_COMPLEX_CARD_DEFEC	Complex cardiac defects	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	172	412009	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_COMPLEX_CARD_DEFEC.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_COMPLEX_CARD_DEFEC.gz
Q17_CLEFT_LIP	Cleft lip	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	85	411685	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_CLEFT_LIP.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_CLEFT_LIP.gz
Q17_CHROMOSOMAL_ABNORMALITI_NOT_ELSEW_CLASSIFIED	Chromosomal abnormalities, not elsewhere classified	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	526	411655	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_CHROMOSOMAL_ABNORMALITI_NOT_ELSEW_CLASSIFIED.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_CHROMOSOMAL_ABNORMALITI_NOT_ELSEW_CLASSIFIED.gz
Q17_AVSD	Atrioventricular septal defect	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	114	412067	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_AVSD.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_AVSD.gz
Q17_APVR	Abnormal pulmonary venous return	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	71	412110	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_APVR.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_APVR.gz
PHLEBI_THROMBOP_SUPERF_VESSE_LOWER_EXTREMITI	Phlebitis and thrombophlebitis of superficial vessels of lower extremities, drug-induced	IX Diseases of the circulatory system (I9_)	88	412093	gs://finngen-public-data-r10/summary_stats/finngen_R10_PHLEBI_THROMBOP_SUPERF_VESSE_LOWER_EXTREMITI.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_PHLEBI_THROMBOP_SUPERF_VESSE_LOWER_EXTREMITI.gz
PHLEBI_THROMBOP_OTHER_DEEP_VESSE_LOWER_EXTREMITI	Phlebitis and thrombophlebitis of other deep vessels of lower extremities, drug-induced	IX Diseases of the circulatory system (I9_)	101	412080	gs://finngen-public-data-r10/summary_stats/finngen_R10_PHLEBI_THROMBOP_OTHER_DEEP_VESSE_LOWER_EXTREMITI.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_PHLEBI_THROMBOP_OTHER_DEEP_VESSE_LOWER_EXTREMITI.gz
PHLEBI_THROMBOP_LOWER_EXTREMITI_UNSPE	Phlebitis and thrombophlebitis of lower extremities, unspecified, drug-induced	IX Diseases of the circulatory system (I9_)	268	411913	gs://finngen-public-data-r10/summary_stats/finngen_R10_PHLEBI_THROMBOP_LOWER_EXTREMITI_UNSPE.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_PHLEBI_THROMBOP_LOWER_EXTREMITI_UNSPE.gz
PHANTOMLIMB	Phantom limb syndrome with pain	VI Diseases of the nervous system (G6_)	75	222498	gs://finngen-public-data-r10/summary_stats/finngen_R10_PHANTOMLIMB.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_PHANTOMLIMB.gz
P16_TRANSITO_DISORD_CARBOH_METABOLISM_SPECIFIC_FETUS_NEWBO	Transitory disorders of carbohydrate metabolism specific to fetus and newborn	XVI Certain conditions originating in the perinatal period (P16_)	342	411830	gs://finngen-public-data-r10/summary_stats/finngen_R10_P16_TRANSITO_DISORD_CARBOH_METABOLISM_SPECIFIC_FETUS_NEWBO.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_P16_TRANSITO_DISORD_CARBOH_METABOLISM_SPECIFIC_FETUS_NEWBO.gz
P16_SLOW_FETAL_GROWTH_FETAL_MALNUTRITION	Slow fetal growth and fetal malnutrition	XVI Certain conditions originating in the perinatal period (P16_)	155	411504	gs://finngen-public-data-r10/summary_stats/finngen_R10_P16_SLOW_FETAL_GROWTH_FETAL_MALNUTRITION.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_P16_SLOW_FETAL_GROWTH_FETAL_MALNUTRITION.gz
P16_OTH_INFECTIONS_SPECIFIC_PERINA_PERIOD	Other infections specific to the perinatal period	XVI Certain conditions originating in the perinatal period (P16_)	147	411885	gs://finngen-public-data-r10/summary_stats/finngen_R10_P16_OTH_INFECTIONS_SPECIFIC_PERINA_PERIOD.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_P16_OTH_INFECTIONS_SPECIFIC_PERINA_PERIOD.gz
P16_OTH_DISORD_ORIGINA_PERINA_PERIOD	Other disorders originating in the perinatal period	XVI Certain conditions originating in the perinatal period (P16_)	279	411902	gs://finngen-public-data-r10/summary_stats/finngen_R10_P16_OTH_DISORD_ORIGINA_PERINA_PERIOD.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_P16_OTH_DISORD_ORIGINA_PERINA_PERIOD.gz
P16_INFECTIONS_SPECIFIC_PERINA_PERIOD	Infections specific to the perinatal period	XVI Certain conditions originating in the perinatal period (P16_)	296	411885	gs://finngen-public-data-r10/summary_stats/finngen_R10_P16_INFECTIONS_SPECIFIC_PERINA_PERIOD.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_P16_INFECTIONS_SPECIFIC_PERINA_PERIOD.gz
P16_FET_NEWB_OTH_COMPLICATIO_LABOUR_DELIV	Fetus and newborn affected by other complications of labour and delivery	XVI Certain conditions originating in the perinatal period (P16_)	60	411846	gs://finngen-public-data-r10/summary_stats/finngen_R10_P16_FET_NEWB_OTH_COMPLICATIO_LABOUR_DELIV.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_P16_FET_NEWB_OTH_COMPLICATIO_LABOUR_DELIV.gz
P16_FET_NEWB_MATERN_COND_UNREL_PRESENT_PREGNAC	Fetus and newborn affected by maternal conditions that may be unrelated to present pregnancy	XVI Certain conditions originating in the perinatal period (P16_)	100	411846	gs://finngen-public-data-r10/summary_stats/finngen_R10_P16_FET_NEWB_MATERN_COND_UNREL_PRESENT_PREGNAC.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_P16_FET_NEWB_MATERN_COND_UNREL_PRESENT_PREGNAC.gz
P16_FET_NEWB_MATERN_COMPLICATIO_PREGNAC	Fetus and newborn affected by maternal complications of pregnancy	XVI Certain conditions originating in the perinatal period (P16_)	140	411846	gs://finngen-public-data-r10/summary_stats/finngen_R10_P16_FET_NEWB_MATERN_COMPLICATIO_PREGNAC.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_P16_FET_NEWB_MATERN_COMPLICATIO_PREGNAC.gz
P16_FEEDI_PROBL_NEWBO	Feeding problems of newborn	XVI Certain conditions originating in the perinatal period (P16_)	117	411902	gs://finngen-public-data-r10/summary_stats/finngen_R10_P16_FEEDI_PROBL_NEWBO.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_P16_FEEDI_PROBL_NEWBO.gz
P16_DISORD_RELATED_LONG_GESTATION_HIGH_BIRTHWGHTT	Disorders related to long gestation and high birth weight	XVI Certain conditions originating in the perinatal period (P16_)	65	411504	gs://finngen-public-data-r10/summary_stats/finngen_R10_P16_DISORD_RELATED_LONG_GESTATION_HIGH_BIRTHWGHTT.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_P16_DISORD_RELATED_LONG_GESTATION_HIGH_BIRTHWGHTT.gz
P16_DISORD_RELATED_GESTATION_LOW_BIRTHWGHTT_NECIFIED	Disorders related to short gestation and low birth weight, not elsewhere classified	XVI Certain conditions originating in the perinatal period (P16_)	573	411504	gs://finngen-public-data-r10/summary_stats/finngen_R10_P16_DISORD_RELATED_GESTATION_LOW_BIRTHWGHTT_NECIFIED.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_P16_DISORD_RELATED_GESTATION_LOW_BIRTHWGHTT_NECIFIED.gz
P16_CARDIOV_DISORD_ORIGINA_PERINA_PERIOD	Cardiovascular disorders originating in the perinatal period	XVI Certain conditions originating in the perinatal period (P16_)	94	411550	gs://finngen-public-data-r10/summary_stats/finngen_R10_P16_CARDIOV_DISORD_ORIGINA_PERINA_PERIOD.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_P16_CARDIOV_DISORD_ORIGINA_PERINA_PERIOD.gz
P16_BIRTH_TRAUMA	Birth trauma	XVI Certain conditions originating in the perinatal period (P16_)	173	412008	gs://finngen-public-data-r10/summary_stats/finngen_R10_P16_BIRTH_TRAUMA.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_P16_BIRTH_TRAUMA.gz
P16_BIRTH_ASPHYXIA	Birth asphyxia	XVI Certain conditions originating in the perinatal period (P16_)	132	411550	gs://finngen-public-data-r10/summary_stats/finngen_R10_P16_BIRTH_ASPHYXIA.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_P16_BIRTH_ASPHYXIA.gz
P16_BIRTHINJY_PERIP_NERVOUS_SYSTEM	Birth injury to peripheral nervous system	XVI Certain conditions originating in the perinatal period (P16_)	85	412008	gs://finngen-public-data-r10/summary_stats/finngen_R10_P16_BIRTHINJY_PERIP_NERVOUS_SYSTEM.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_P16_BIRTHINJY_PERIP_NERVOUS_SYSTEM.gz
P16_BACTERIAL_SEPSIS_NEWBO	Bacterial sepsis of newborn	XVI Certain conditions originating in the perinatal period (P16_)	142	411885	gs://finngen-public-data-r10/summary_stats/finngen_R10_P16_BACTERIAL_SEPSIS_NEWBO.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_P16_BACTERIAL_SEPSIS_NEWBO.gz
OTHER_DRUGADVERS_SECONDA_PARKINSONI	Other drug-induced secondary parkinsonism	VI Diseases of the nervous system (G6_)	253	411928	gs://finngen-public-data-r10/summary_stats/finngen_R10_OTHER_DRUGADVERS_SECONDA_PARKINSONI.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_OTHER_DRUGADVERS_SECONDA_PARKINSONI.gz
OSTPOPATFRACTURE	Drug-induced osteoporosis with pathological fracture	Rheuma endpoints	388	410359	gs://finngen-public-data-r10/summary_stats/finngen_R10_OSTPOPATFRACTURE.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_OSTPOPATFRACTURE.gz
OFFICIAL_TILASTOKESKUS_DEATH	Alcohol related diseases, tilastokeskus definition, death only	Alcohol related diseases	2356	409825	gs://finngen-public-data-r10/summary_stats/finngen_R10_OFFICIAL_TILASTOKESKUS_DEATH.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_OFFICIAL_TILASTOKESKUS_DEATH.gz
O15_TWIN_GEST	Twin gestation	XV Pregnancy, childbirth and the puerperium (O15_)	3023	182824	gs://finngen-public-data-r10/summary_stats/finngen_R10_O15_TWIN_GEST.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_O15_TWIN_GEST.gz
O15_RETAINED_PLAC_MEMB_NO_HEAMORRH	Retained placenta and membranes, without haemorrhage	XV Pregnancy, childbirth and the puerperium (O15_)	4080	176810	gs://finngen-public-data-r10/summary_stats/finngen_R10_O15_RETAINED_PLAC_MEMB_NO_HEAMORRH.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_O15_RETAINED_PLAC_MEMB_NO_HEAMORRH.gz
O15_PUERP_INFECT_OTHER	Other puerperal infections	XV Pregnancy, childbirth and the puerperium (O15_)	2507	220773	gs://finngen-public-data-r10/summary_stats/finngen_R10_O15_PUERP_INFECT_OTHER.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_O15_PUERP_INFECT_OTHER.gz
O15_PUERP_COMPL_NAS	Complications of the puerperium, not elsewhere classified	XV Pregnancy, childbirth and the puerperium (O15_)	1210	220773	gs://finngen-public-data-r10/summary_stats/finngen_R10_O15_PUERP_COMPL_NAS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_O15_PUERP_COMPL_NAS.gz
O15_PUERP_ANEST_COMPL	Complications of anaesthesia during the puerperium	XV Pregnancy, childbirth and the puerperium (O15_)	102	220773	gs://finngen-public-data-r10/summary_stats/finngen_R10_O15_PUERP_ANEST_COMPL.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_O15_PUERP_ANEST_COMPL.gz
O15_PREG_HYDAT	Hydatidiform mole	XV Pregnancy, childbirth and the puerperium (O15_)	425	162987	gs://finngen-public-data-r10/summary_stats/finngen_R10_O15_PREG_HYDAT.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_O15_PREG_HYDAT.gz
